"userID","Date","DateString","Expense","Amount","Country","City","Provider","Products","GCategories","SCategories","Entrie_methods"
"user_30","1326828267.54413","2012-01-17 19:24:27","1","27","United Kindom","Edinburg","check","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","r"
"user_35","1326829337.22765","2012-01-17 19:42:17","1","12","United Kindom","Edinburg","O2club","Cleaning","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_9","1326831386.94503","2012-01-17 20:16:26","1","10","United Kindom","Glasgow","check","","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs"
"user_3","1326832336.70611","2012-01-17 20:32:16","1","15","United Kindom","Edinburg","NSF Dentist","Cleaning","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_50","1326834233.18787","2012-01-17 21:03:53","1","8","United Kindom","Glasgow","O2club","","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs"
"user_13","1326834531.59951","2012-01-17 21:08:51","1","8","United Kindom","Glasgow","Train","Cleaning","Markets","Pack of Cigarettes (Marlboro)","bs::r"
"user_11","1326836829.16609","2012-01-17 21:47:09","1","17","United Kindom","Glasgow","Lidl","","Sports And Leisure","Cinema, International Release, 1 Seat","bs"
"user_10","1326839616.22116","2012-01-17 22:33:36","1","13","United Kindom","Glasgow","Tesco","Mocca Coffee","Sports And Leisure","Cinema, International Release, 1 Seat","h"
"user_46","1326839802.87376","2012-01-17 22:36:42","1","20","United Kindom","Glasgow","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_43","1326841677.63681","2012-01-17 23:07:57","1","15","United Kindom","Edinburg","check","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_30","1326841990.14953","2012-01-17 23:13:10","1","16","United Kindom","Edinburg","drink","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","h"
"user_14","1326842610.97628","2012-01-17 23:23:30","1","14","United Kindom","Glasgow","check","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_20","1326843181.832","2012-01-17 23:33:01","1","16","United Kindom","Glasgow","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_9","1326848498.4725","2012-01-18 01:01:38","1","10","United Kindom","Glasgow","Tesco","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_50","1326849850.25382","2012-01-18 01:24:10","1","16","United Kindom","Edinburg","coffee","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","h"
"user_46","1326850138.24528","2012-01-18 01:28:58","1","15","United Kindom","Edinburg","check","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Imported Beer (0.33 liter bottle)","bs::r"
"user_36","1326851699.69023","2012-01-18 01:54:59","1","20","United Kindom","Glasgow","Train","","Markets","Milk (regular), (1 liter)","bs"
"user_31","1326852936.27502","2012-01-18 02:15:36","1","12","United Kindom","Glasgow","Adil","Cleaning","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_5","1326853944.41464","2012-01-18 02:32:24","1","17","United Kindom","Glasgow","coffee","","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs"
"user_19","1326854376.59431","2012-01-18 02:39:36","1","14","United Kindom","Glasgow","check","Cleaning","Markets","Rice (white), (1kg)","bs::r"
"user_42","1326855996.51372","2012-01-18 03:06:36","1","23","United Kindom","Edinburg","coffee","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
"user_38","1326856741.69525","2012-01-18 03:19:01","1","10","United Kindom","Edinburg","Adil","","Markets","Milk (regular), (1 liter)","bs"
"user_31","1326859422.46494","2012-01-18 04:03:42","1","17","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_6","1326862004.12195","2012-01-18 04:46:44","1","18","United Kindom","Edinburg","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_3","1326862994.67652","2012-01-18 05:03:14","1","15","United Kindom","Glasgow","Tesco","Mocca Coffee","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_40","1326863299.35747","2012-01-18 05:08:19","1","20","United Kindom","Glasgow","NSF Dentist","Cleaning","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs::r"
"user_5","1326865824.67768","2012-01-18 05:50:24","1","16","United Kindom","Glasgow","check","","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs"
"user_1","1326866682.7261","2012-01-18 06:04:42","1","10","United Kindom","Glasgow","Tesco","Cleaning","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs::r"
"user_36","1326868958.97208","2012-01-18 06:42:38","1","21","United Kindom","Glasgow","Adil","","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs"
"user_2","1326870648.84374","2012-01-18 07:10:48","1","14","United Kindom","Glasgow","Train","Mocca Coffee","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_11","1326873410.70197","2012-01-18 07:56:50","1","18","United Kindom","Edinburg","Stabucks","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_11","1326873826.84318","2012-01-18 08:03:46","1","18","United Kindom","Glasgow","drink","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_39","1326874989.19902","2012-01-18 08:23:09","1","20","United Kindom","Edinburg","Stabucks","","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs"
"user_34","1326877917.62451","2012-01-18 09:11:57","1","10","United Kindom","Edinburg","Adil","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","r"
"user_22","1326878946.68784","2012-01-18 09:29:06","1","13","United Kindom","Glasgow","O2club","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_16","1326879495.3136","2012-01-18 09:38:15","1","19","United Kindom","Glasgow","Stabucks","Cleaning","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_38","1326882104.85505","2012-01-18 10:21:44","1","17","United Kindom","Edinburg","Adil","","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs"
"user_14","1326882193.4524","2012-01-18 10:23:13","1","21","United Kindom","Edinburg","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","r"
"user_34","1326882383.44411","2012-01-18 10:26:23","1","12","United Kindom","Glasgow","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_25","1326882925.90455","2012-01-18 10:35:25","1","10","United Kindom","Glasgow","O2club","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","h"
"user_28","1326884920.66081","2012-01-18 11:08:40","1","17","United Kindom","Glasgow","Train","Cleaning","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs::r"
"user_31","1326887482.54207","2012-01-18 11:51:22","1","15","United Kindom","Glasgow","check","Mocca Coffee","Sports And Leisure","Cinema, International Release, 1 Seat","h"
"user_49","1326888785.0735","2012-01-18 12:13:05","1","10","United Kindom","Edinburg","Stabucks","","Restaurants","Cappuccino (regular)","bs"
"user_38","1326890916.80328","2012-01-18 12:48:36","1","15","United Kindom","Glasgow","drink","","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs"
"user_15","1326891753.05875","2012-01-18 13:02:33","1","15","United Kindom","Edinburg","Train","Mocca Coffee","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_26","1326892312.93475","2012-01-18 13:11:52","1","14","United Kindom","Edinburg","Train","Cleaning","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_40","1326893096.74489","2012-01-18 13:24:56","1","19","United Kindom","Edinburg","Adil","Mocca Coffee","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs::r"
"user_19","1326895265.69729","2012-01-18 14:01:05","1","10","United Kindom","Edinburg","Stabucks","Cleaning","Restaurants","Domestic Beer (0.5 liter draught)","r"
"user_18","1326897221.9366","2012-01-18 14:33:41","1","17","United Kindom","Edinburg","NSF Dentist","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_17","1326899571.47473","2012-01-18 15:12:51","1","15","United Kindom","Edinburg","Adil","Cleaning","Markets","Rice (white), (1kg)","bs::r"
"user_20","1326902027.34324","2012-01-18 15:53:47","1","10","United Kindom","Edinburg","Tesco","Cleaning","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_49","1326904872.04239","2012-01-18 16:41:12","1","14","United Kindom","Glasgow","O2club","Mocca Coffee","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","r"
"user_9","1326906416.15426","2012-01-18 17:06:56","1","18","United Kindom","Edinburg","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_38","1326907145.21538","2012-01-18 17:19:05","1","13","United Kindom","Edinburg","check","Mocca Coffee","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs::r"
"user_46","1326909475.37273","2012-01-18 17:57:55","1","23","United Kindom","Glasgow","check","Cleaning","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs::r"
"user_12","1326911082.67143","2012-01-18 18:24:42","1","12","United Kindom","Edinburg","Train","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_38","1326911731.77434","2012-01-18 18:35:31","1","18","United Kindom","Edinburg","Tesco","Mocca Coffee","Markets","Beef Round (1kg) (or Equivalent Back Leg Red Meat)","bs::r"
"user_27","1326914670.09698","2012-01-18 19:24:30","1","13","United Kindom","Glasgow","Adil","Cleaning","Markets","Tomato (1kg)","bs::r"
"user_36","1326915352.19046","2012-01-18 19:35:52","1","8","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_44","1326917215.53925","2012-01-18 20:06:55","1","17","United Kindom","Edinburg","Tesco","Mocca Coffee","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_40","1326918612.91629","2012-01-18 20:30:12","1","13","United Kindom","Glasgow","coffee","Cleaning","Rent Per Month","Apartment (1 bedroom) Outside of Centre","r"
"user_11","1326919538.72177","2012-01-18 20:45:38","1","14","United Kindom","Edinburg","check","Mocca Coffee","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_45","1326922159.4724","2012-01-18 21:29:19","1","10","United Kindom","Edinburg","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs::r"
"user_13","1326924272.58731","2012-01-18 22:04:32","1","17","United Kindom","Edinburg","coffee","","Markets","Onion (1kg)","bs"
"user_37","1326924299.52372","2012-01-18 22:04:59","1","11","United Kindom","Edinburg","Lidl","Mocca Coffee","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","r"
"user_19","1326926455.69734","2012-01-18 22:40:55","1","16","United Kindom","Edinburg","O2club","","Markets","Local Cheese (1kg)","bs"
"user_29","1326928586.7725","2012-01-18 23:16:26","1","17","United Kindom","Glasgow","coffee","Mocca Coffee","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs::r"
"user_47","1326930694.69397","2012-01-18 23:51:34","1","13","United Kindom","Edinburg","O2club","Mocca Coffee","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs::r"
"user_21","1326935926.8826","2012-01-19 01:18:46","1","19","United Kindom","Edinburg","drink","Mocca Coffee","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs::r"
"user_12","1326937712.89972","2012-01-19 01:48:32","1","6","United Kindom","Glasgow","Tesco","","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs"
"user_33","1326937741","2012-01-19 01:49:01","1","15","United Kindom","Edinburg","NSF Dentist","Cleaning","Markets","Milk (regular), (1 liter)","bs::r"
"user_34","1326938349.65801","2012-01-19 01:59:09","1","10","United Kindom","Edinburg","Tesco","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_17","1326940230.03471","2012-01-19 02:30:30","1","17","United Kindom","Glasgow","Train","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_44","1326940773.11037","2012-01-19 02:39:33","1","10","United Kindom","Glasgow","Train","Beer::Dipers::Milk::Bannas::Cheese","Markets","Rice (white), (1kg)","bs::r"
"user_22","1326941794.16157","2012-01-19 02:56:34","1","16","United Kindom","Glasgow","drink","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_8","1326943228.63486","2012-01-19 03:20:28","1","21","United Kindom","Glasgow","Stabucks","Mocca Coffee","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs::r"
"user_16","1326945869.64848","2012-01-19 04:04:29","1","14","United Kindom","Glasgow","NSF Dentist","","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs"
"user_24","1326947809.40655","2012-01-19 04:36:49","1","15","United Kindom","Edinburg","Tesco","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_1","1326947851.41499","2012-01-19 04:37:31","1","11","United Kindom","Glasgow","Tesco","Cleaning","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_50","1326948990.60105","2012-01-19 04:56:30","1","15","United Kindom","Edinburg","O2club","Mocca Coffee","Sports And Leisure","Cinema, International Release, 1 Seat","r"
"user_48","1326949649.00291","2012-01-19 05:07:29","1","13","United Kindom","Edinburg","O2club","","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs"
"user_14","1326949726.85559","2012-01-19 05:08:46","1","14","United Kindom","Edinburg","Lidl","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_17","1326950004.79553","2012-01-19 05:13:24","1","16","United Kindom","Glasgow","Tesco","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_34","1326952251.01081","2012-01-19 05:50:51","1","12","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs::r"
"user_49","1326953152.50129","2012-01-19 06:05:52","1","16","United Kindom","Glasgow","O2club","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_20","1326955171.74831","2012-01-19 06:39:31","1","12","United Kindom","Edinburg","drink","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_38","1326956463.96759","2012-01-19 07:01:03","1","17","United Kindom","Edinburg","O2club","Mocca Coffee","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs::r"
"user_39","1326956606.25218","2012-01-19 07:03:26","1","11","United Kindom","Glasgow","coffee","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_36","1326958851.18257","2012-01-19 07:40:51","1","6","United Kindom","Edinburg","Tesco","Mocca Coffee","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs::r"
"user_13","1326959337.80236","2012-01-19 07:48:57","1","12","United Kindom","Glasgow","drink","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
"user_20","1326960159.79303","2012-01-19 08:02:39","1","13","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Eggs (12)","r"
"user_7","1326960227.15306","2012-01-19 08:03:47","1","15","United Kindom","Edinburg","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","r"
"user_43","1326962386.97262","2012-01-19 08:39:46","1","16","United Kindom","Glasgow","coffee","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs::r"
"user_26","1326962776.16376","2012-01-19 08:46:16","1","14","United Kindom","Edinburg","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs::r"
"user_35","1326963688.07763","2012-01-19 09:01:28","1","17","United Kindom","Glasgow","coffee","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
